,r,VaR,ES,hit
2019-10-31,0.020225819582931022,-0.1452744341637448,-0.21628845072668745,0
2019-11-30,0.033480291579323126,-0.14633250524153707,-0.2193665226972877,0
2019-12-31,0.02818874101228944,-0.14232947232218843,-0.2078636668161786,0
2020-01-31,-0.0016294165896177356,-0.14451591029641614,-0.21184110657851118,0
2020-02-29,-0.08785952093620485,-0.15393337049809852,-0.24018219834059776,0
2020-03-31,-0.13366776859296695,-0.17786306926751402,-0.30594798766219644,0
2020-04-30,0.11942089623740584,-0.21077729145600427,-0.4120489419078009,0
2020-05-31,0.0442864902305306,-0.22174716421462465,-0.4337521417061045,0
2020-06-30,0.018221381004063585,-0.23736228676851395,-0.4646497265948741,0
2020-07-31,0.053636778409248576,-0.22069081396131973,-0.4300835083419047,0
2020-08-31,0.06771910208965368,-0.2373005653546611,-0.4632855233509007,0
2020-09-30,-0.04001810324358949,-0.2367298446962296,-0.4583832668348411,0
2020-10-31,-0.02805568033968923,-0.24018057887436997,-0.4680201222721548,0
2020-11-30,0.10214644831840361,-0.22703528847083548,-0.4282955271865859,0
2020-12-31,0.03644899728321611,-0.23986641496727998,-0.4544783689126644,0
2021-01-31,-0.011199116821942242,-0.24504033033187272,-0.47678065843962636,0
2021-02-28,0.02575689966712559,-0.239522052616688,-0.4658092521607492,0
2021-03-31,0.04156280869744297,-0.2332672003273006,-0.45224927553323585,0
2021-04-30,0.05109732211429392,-0.22794741009254335,-0.44147286987481243,0
2021-05-31,0.00547150655202215,-0.23728199385183665,-0.4591961738569491,0
2021-06-30,0.02197084004586202,-0.24063538060590284,-0.4655614944484857,0
2021-07-31,0.02249322924674322,-0.2346530793018533,-0.45350897614240004,0
2021-08-31,0.02857805096868915,-0.22763992273280614,-0.4396892631518661,0
2021-09-30,-0.04873776298462272,-0.22103157598538267,-0.425374561659081,0
2021-10-31,0.06685820979817365,-0.22815404537546538,-0.4395943499922015,0
2021-11-30,-0.0083686511009886,-0.22758161066452834,-0.43733716623489266,0
2021-12-31,0.042688611280446646,-0.2375842322103714,-0.458637889031171,0
2022-01-31,-0.05401814986501885,-0.2509250897436961,-0.48493696980812906,0
2022-02-28,-0.0318627908789231,-0.24040170889584156,-0.4298351372135749,0
2022-03-31,0.035148238386268404,-0.21640963146822886,-0.3515614192413215,0
2022-04-30,-0.09206783296043518,-0.2246675079175825,-0.3740774387549715,0
2022-05-31,5.3242466203463356e-05,-0.22455461377089356,-0.36027600751085875,0
