,r,VaR,ES,hit
2017-04-30,0.009050140558437409,-0.06469925017046924,-0.06469925017046924,0
2017-05-31,0.011509718385591177,-0.06469925017046924,-0.06469925017046924,0
2017-06-30,0.004802282553352028,-0.06462471645113466,-0.06462471645113466,0
2017-07-31,0.019163961513693484,-0.06462471645113466,-0.06462471645113466,0
2017-08-31,0.0005463430563159147,-0.06462471645113466,-0.06462471645113466,0
2017-09-30,0.01911895720324887,-0.06462471645113466,-0.06462471645113466,0
2017-10-31,0.02194559887830511,-0.06462471645113466,-0.06462471645113466,0
2017-11-30,0.027695515330648682,-0.06462471645113466,-0.06462471645113466,0
2017-12-31,0.009783603904362663,-0.06462471645113466,-0.06462471645113466,0
2018-01-31,0.05465741778702495,-0.06462471645113466,-0.06462471645113466,0
2018-02-28,-0.0397261156359207,-0.06462471645113466,-0.06462471645113466,0
2018-03-31,-0.02725251295379243,-0.06462471645113466,-0.06462471645113466,0
2018-04-30,0.002715111747128934,-0.06462471645113466,-0.06462471645113466,0
2018-05-31,0.021378202402637565,-0.06462471645113466,-0.06462471645113466,0
2018-06-30,0.004830713496801861,-0.06462471645113466,-0.06462471645113466,0
2018-07-31,0.03538797997679926,-0.06462471645113466,-0.06462471645113466,0
2018-08-31,0.029814321663194848,-0.06462471645113466,-0.06462471645113466,0
2018-09-30,0.004285106720321905,-0.06462471645113466,-0.06462471645113466,0
2018-10-31,-0.0719293490556602,-0.06462471645113466,-0.06462471645113466,1
2018-11-30,0.017701776759294796,-0.0719293490556602,-0.0719293490556602,0
2018-12-31,-0.09626528711807607,-0.0719293490556602,-0.0719293490556602,1
2019-01-31,0.07574215482837561,-0.09626528711807607,-0.09626528711807607,0
2019-02-28,0.029295592986693514,-0.09626528711807607,-0.09626528711807607,0
2019-03-31,0.017765541837019908,-0.09626528711807607,-0.09626528711807607,0
2019-04-30,0.03856033644309039,-0.09626528711807607,-0.09626528711807607,0
2019-05-31,-0.0680408888532043,-0.09626528711807607,-0.09626528711807607,0
2019-06-30,0.06665831953424144,-0.09626528711807607,-0.09626528711807607,0
2019-07-31,0.013042767473010496,-0.09626528711807607,-0.09626528711807607,0
2019-08-31,-0.018257307714875135,-0.09626528711807607,-0.09626528711807607,0
2019-09-30,0.01703524052367768,-0.09626528711807607,-0.09626528711807607,0
2019-10-31,0.020225819582931022,-0.09626528711807607,-0.09626528711807607,0
2019-11-30,0.033480291579323126,-0.09626528711807607,-0.09626528711807607,0
2019-12-31,0.02818874101228944,-0.09626528711807607,-0.09626528711807607,0
2020-01-31,-0.0016294165896177356,-0.09626528711807607,-0.09626528711807607,0
2020-02-29,-0.08785952093620485,-0.09626528711807607,-0.09626528711807607,0
2020-03-31,-0.13366776859296695,-0.09626528711807607,-0.09626528711807607,1
2020-04-30,0.11942089623740584,-0.13366776859296695,-0.13366776859296695,0
2020-05-31,0.0442864902305306,-0.13366776859296695,-0.13366776859296695,0
2020-06-30,0.018221381004063585,-0.13366776859296695,-0.13366776859296695,0
2020-07-31,0.053636778409248576,-0.13366776859296695,-0.13366776859296695,0
2020-08-31,0.06771910208965368,-0.13366776859296695,-0.13366776859296695,0
2020-09-30,-0.04001810324358949,-0.13366776859296695,-0.13366776859296695,0
2020-10-31,-0.02805568033968923,-0.13366776859296695,-0.13366776859296695,0
2020-11-30,0.10214644831840361,-0.13366776859296695,-0.13366776859296695,0
2020-12-31,0.03644899728321611,-0.13366776859296695,-0.13366776859296695,0
2021-01-31,-0.011199116821942242,-0.13366776859296695,-0.13366776859296695,0
2021-02-28,0.02575689966712559,-0.13366776859296695,-0.13366776859296695,0
2021-03-31,0.04156280869744297,-0.13366776859296695,-0.13366776859296695,0
2021-04-30,0.05109732211429392,-0.13366776859296695,-0.13366776859296695,0
2021-05-31,0.00547150655202215,-0.13366776859296695,-0.13366776859296695,0
2021-06-30,0.02197084004586202,-0.13366776859296695,-0.13366776859296695,0
2021-07-31,0.02249322924674322,-0.13366776859296695,-0.13366776859296695,0
2021-08-31,0.02857805096868915,-0.13366776859296695,-0.13366776859296695,0
2021-09-30,-0.04873776298462272,-0.13366776859296695,-0.13366776859296695,0
2021-10-31,0.06685820979817365,-0.13366776859296695,-0.13366776859296695,0
2021-11-30,-0.0083686511009886,-0.13366776859296695,-0.13366776859296695,0
2021-12-31,0.042688611280446646,-0.13366776859296695,-0.13366776859296695,0
2022-01-31,-0.05401814986501885,-0.13366776859296695,-0.13366776859296695,0
2022-02-28,-0.0318627908789231,-0.13366776859296695,-0.13366776859296695,0
2022-03-31,0.035148238386268404,-0.13366776859296695,-0.13366776859296695,0
2022-04-30,-0.09206783296043518,-0.13366776859296695,-0.13366776859296695,0
2022-05-31,5.3242466203463356e-05,-0.13366776859296695,-0.13366776859296695,0
2022-06-30,-0.0876515744801734,-0.13366776859296695,-0.13366776859296695,0
2022-07-31,0.08720134427422459,-0.13366776859296695,-0.13366776859296695,0
2022-08-31,-0.04336702120583717,-0.13366776859296695,-0.13366776859296695,0
2022-09-30,-0.09804919930362435,-0.13366776859296695,-0.13366776859296695,0
2022-10-31,0.07683460219574133,-0.13366776859296695,-0.13366776859296695,0
2022-11-30,0.052357944725214406,-0.13366776859296695,-0.13366776859296695,0
