Date,pnl,VaR,ES,mu,sig,nu,hit
2008-12-31,0.009934750000000003,-0.013934950198917533,-0.01564512048151826,0.0,0.0054098888384095855,,0
2009-01-31,-0.012171500000000002,-0.01426966990922066,-0.016020918752805813,0.0,0.005539835224935261,,0
2009-02-28,0.00011375000000000165,-0.014914626700384242,-0.01674502802905651,0.0,0.005790223241825581,,0
2009-03-31,0.004166500000000002,-0.014875131661422446,-0.016700685951463182,0.0,0.00577489030073846,,0
2009-04-30,-0.005647750000000005,-0.014903645430293213,-0.016732699079820106,0.0,0.005785960043920386,,0
2009-05-31,-0.0127175,-0.014474130657329026,-0.01625047199786479,0.0,0.005619211893189895,,0
2009-06-30,0.003942750000000001,-0.015075636889591657,-0.016925798234399454,0.0,0.0058527313393092065,,0
2009-07-31,0.0003282499999999987,-0.015123083981037936,-0.01697906828212681,0.0,0.005871151461861935,,0
2009-08-31,0.003354750000000003,-0.015103515399556039,-0.016957098141540266,0.0,0.005863554459430548,,0
2009-09-30,0.002541750000000002,-0.014968115400200422,-0.01680508114306684,0.0,0.005810988864664984,,0
2009-10-31,-0.003325999999999999,-0.014973525845576721,-0.016811155586718418,0.0,0.005813089332024698,,0
2009-11-30,0.004753249999999999,-0.01501793813148936,-0.01686101838163654,0.0,0.0058303312687677305,,0
2009-12-31,-0.010204249999999998,-0.015078925670274525,-0.01692949063152225,0.0,0.005854008124489939,,0
2010-01-31,0.004786000000000001,-0.01546874049627166,-0.017367145580492287,0.0,0.006005343783828879,,0
2010-02-28,0.0016082499999999949,-0.01546247230947378,-0.01736010812888653,0.0,0.006002910320249113,,0
2010-03-31,-0.0008639999999999979,-0.015425379517658924,-0.017318463114827966,0.0,0.005988509990318962,,0
2010-04-30,0.00343925,-0.015377489506642614,-0.017264695790114484,0.0,0.005969917915545091,,0
2010-05-31,0.015324,-0.015233988484857472,-0.01710358356918786,0.0,0.005914207305534004,,0
2010-06-30,-0.0010937500000000014,-0.0159924006698244,-0.017955072081100937,0.0,0.006208641484041878,,0
2010-07-31,-0.00035775000000000005,-0.016012301517703727,-0.017977415265562447,0.0,0.0062163674804236665,,0
2010-08-31,0.01434575,-0.01593895668502611,-0.017895069169770354,0.0,0.0061878932206671814,,0
2010-09-30,-0.0031252500000000017,-0.016576866080472808,-0.018611266156884906,0.0,0.006435545265997905,,0
2010-10-31,-0.006728499999999998,-0.016575005881285902,-0.018609177664282973,0.0,0.006434823091130051,,0
2010-11-30,-0.0036810000000000002,-0.01654453732970528,-0.018574969852014418,0.0,0.00642299445344096,,0
2010-12-31,-0.009631750000000005,-0.01660547350857069,-0.018643384438821256,0.0,0.00644665136998487,,0
2011-01-31,-0.0036392499999999928,-0.016915950451132332,-0.01899196474257344,0.0,0.006567186120534479,,0
2011-02-28,-0.0009675000000000059,-0.01691036598874163,-0.018985694925625417,0.0,0.006565018095509293,,0
2011-03-31,-0.002854249999999996,-0.01691588511130594,-0.018991891383900353,0.0,0.00656716075401415,,0
2011-04-30,0.003250499999999999,-0.016713312506348412,-0.018764458004837274,0.0,0.006488517109158325,,0
2011-05-31,0.0052660000000000024,-0.0166112207319771,-0.01864983699167174,0.0,0.006448882582821252,,0
2011-06-30,-0.001364500000000002,-0.016673516131812983,-0.018719777610185936,0.0,0.006473067182223882,,0
2011-07-31,0.00867525,-0.01664224455476018,-0.018684668220941315,0.0,0.0064609267903859135,,0
2011-08-31,0.013023250000000004,-0.016794645399780688,-0.018855772498157623,0.0,0.006520092529672494,,0
2011-09-30,0.007835000000000002,-0.017219879205857283,-0.019333193230482857,0.0,0.0066851787042457545,,0
2011-10-31,-0.005834000000000002,-0.017361132815412787,-0.019491782224946356,0.0,0.006740016813805612,,0
2011-11-30,0.0014255000000000001,-0.017500482806836335,-0.019648233979261864,0.0,0.006794115892200113,,0
2011-12-31,0.0077090000000000014,-0.01747913500018183,-0.019624266257644043,0.0,0.006785828150995721,,0
2012-01-31,0.00022499999999999902,-0.01747883999575738,-0.019623935048727094,0.0,0.006785713623055517,,0
2012-02-29,-0.000873249999999999,-0.017365859427500584,-0.019497088911696388,0.0,0.0067418518003403505,,0
2012-03-31,-0.0025495,-0.017315862444915234,-0.019440956036795912,0.0,0.006722441747618119,,0
2012-04-30,0.004315749999999998,-0.01729903250807293,-0.01942206064170404,0.0,0.006715907954086415,,0
2012-05-31,0.010180000000000002,-0.01730183145690849,-0.019425203092242348,0.0,0.006716994574551406,,0
2012-06-30,-0.005287999999999998,-0.017390762834499748,-0.019525048595609176,0.0,0.006751519912650762,,0
2012-07-31,0.005934749999999997,-0.017386146780180564,-0.019519866034857832,0.0,0.006749727847348601,,0
2012-08-31,-0.0026417499999999974,-0.017422612486779062,-0.01956080700450848,0.0,0.006763884727444752,,0
2012-09-30,-0.0009124999999999988,-0.017448141794755727,-0.019589469403254317,0.0,0.006773795829838647,,0
2012-10-31,-0.0019130000000000024,-0.0174629455251881,-0.019606089925242858,0.0,0.006779543000434142,,0
2012-11-30,0.0021414999999999993,-0.017486837417104228,-0.01963291395562858,0.0,0.006788818417824267,,0
2012-12-31,-0.00044499999999999857,-0.017420437270928957,-0.019558364834743797,0.0,0.006763040255395651,,0
2013-01-31,-0.0073215,-0.01737514451507843,-0.019507513513992287,0.0,0.0067454564986660715,,0
2013-02-28,0.0030967499999999997,-0.017423241393387554,-0.019561513093839338,0.0,0.006764128884387772,,0
2013-03-31,0.0011799999999999994,-0.017423871666465713,-0.0195622207173402,0.0,0.006764373571827771,,0
2013-04-30,0.003250750000000001,-0.017422079462585338,-0.019560208564785964,0.0,0.00676367779440265,,0
2013-05-31,-0.008510250000000002,-0.01729832552702976,-0.019421266896233788,0.0,0.006715633486736348,,0
2013-06-30,-0.0071132500000000015,-0.01740304752803441,-0.019538840931260525,0.0,0.0067562891314486605,,0
2013-07-31,-0.001975249999999999,-0.01759665632622392,-0.01975621041810607,0.0,0.006831452807055102,,0
2013-08-31,-0.0043479999999999994,-0.01761494284055546,-0.019776741149527422,0.0,0.006838552079629702,,0
2013-09-30,0.0031207500000000003,-0.017645665373233473,-0.01981123411278769,0.0,0.006850479318999052,,0
2013-10-31,0.002081000000000002,-0.017651361609540027,-0.019817629421133617,0.0,0.006852690737394947,,0
2013-11-30,-0.002739000000000001,-0.017649494857377487,-0.019815533571340457,0.0,0.006851966018501514,,0
2013-12-31,-0.005286250000000001,-0.015632667663192136,-0.017551190750374843,0.0,0.006068984323477458,,0
2014-01-31,0.007544,-0.0154069155777801,-0.017297733183264226,0.0,0.005981341836802972,,0
2014-02-28,0.000401749999999999,-0.015033471179717244,-0.01687845772713125,0.0,0.005836361578387426,,0
2014-03-31,-7.450000000000124e-05,-0.015033049676149008,-0.016877984494431147,0.0,0.00583619794038251,,0
2014-04-30,0.001803000000000001,-0.01498031780436137,-0.016818781090360307,0.0,0.005815726136713306,,0
2014-05-31,0.004457500000000001,-0.014849113107471338,-0.016671474263907127,0.0,0.0057647892610790145,,0
2014-06-30,0.000508250000000001,-0.014221488844938856,-0.01596682465524132,0.0,0.0055211301561578306,,0
2014-07-31,0.000886249999999998,-0.01418293799079161,-0.01592354263778237,0.0,0.005506163770732316,,0
2014-08-31,0.00623075,-0.014182512546359513,-0.015923064980574896,0.0,0.005505998602787565,,0
2014-09-30,-0.002505999999999999,-0.01427486458716162,-0.016026750948909055,0.0,0.005541851926093915,,0
2014-10-31,0.0037907499999999977,-0.014302580842463622,-0.01605786868864307,0.0,0.005552612054982819,,0
2014-11-30,0.003529500000000001,-0.014274165693511032,-0.016025966283358683,0.0,0.005541580598467652,,0
2014-12-31,0.0034619999999999985,-0.014242029006053869,-0.015989885612816838,0.0,0.0055291043495901025,,0
2015-01-31,0.010207750000000002,-0.013774534907586185,-0.015465018183043473,0.0,0.005347611694846411,,0
2015-02-28,-0.004923499999999999,-0.014056149129482108,-0.01578119358144662,0.0,0.005456941230583862,,0
2015-03-31,0.004578499999999999,-0.014196509675948717,-0.01593877991142808,0.0,0.00551143263118763,,0
2015-04-30,-0.003856,-0.014231146425780883,-0.01597766746513132,0.0,0.005524879465488507,,0
2015-05-31,-0.003355999999999999,-0.014301437809374875,-0.01605658537652982,0.0,0.00555216830155274,,0
2015-06-30,-0.007813750000000003,-0.013519524716026863,-0.015178711801319154,0.0,0.005248610495035547,,0
2015-07-31,0.004394500000000001,-0.013798856724700282,-0.015492324901305662,0.0,0.0053570540197243,,0
2015-08-31,-0.0011254999999999985,-0.013855414360582742,-0.015555823587336107,0.0,0.005379011078681793,,0
2015-09-30,0.005360000000000002,-0.013063346391592949,-0.014666548876805787,0.0,0.005071510900817326,,0
2015-10-31,0.00017199999999999703,-0.013113820067682214,-0.01472321694754084,0.0,0.005091106017628725,,0
2015-11-30,-3.749999999999983e-05,-0.012885812142541586,-0.014467226692201195,0.0,0.005002587758741583,,0
2015-12-31,-0.0037462499999999987,-0.01280568478347888,-0.014377265682760397,0.0,0.004971480356184935,,0
2016-01-31,0.009784999999999999,-0.0124175549635555,-0.013941502532660082,0.0,0.004820798857458048,,0
2016-02-29,0.005410000000000001,-0.012683016317758243,-0.014239542698602803,0.0,0.004923857454484256,,0
2016-03-31,-0.0015355,-0.012749682376473231,-0.014314390366210898,0.0,0.004949738850671161,,0
2016-04-30,-0.002354,-0.012712309029550112,-0.014272430365847553,0.0,0.004935229602379115,,0
2016-05-31,0.0016775000000000008,-0.012743143732746653,-0.014307049265781566,0.0,0.004947200389090043,,0
2016-06-30,0.008778999999999999,-0.012664267731660463,-0.014218493187540994,0.0,0.0049165787943370376,,0
2016-07-31,-1.1500000000000822e-05,-0.012900623992823585,-0.014483856330549964,0.0,0.005008338081661503,,0
2016-08-31,-0.0009799999999999995,-0.012570634848561614,-0.01411336918521573,0.0,0.004880228216692065,,0
2016-09-30,0.00014424999999999963,-0.011993286309582523,-0.013465165400974144,0.0,0.0046560873785613565,,0
2016-10-31,-0.006681500000000001,-0.011752653554917763,-0.013195000930718464,0.0,0.00456266785175761,,0
2016-11-30,-0.0079235,-0.01180846037264917,-0.01325765665425064,0.0,0.004584333424726486,,0
2016-12-31,-0.0009162500000000008,-0.012139400286641741,-0.013629211252770789,0.0,0.004712812401783162,,0
2017-01-31,-0.0029552499999999987,-0.011896689615477728,-0.013356713853188684,0.0,0.004618586176920507,,0
2017-02-28,0.0024382500000000007,-0.011947376587964582,-0.01341362139717559,0.0,0.0046382641006156135,,0
2017-03-31,-0.0019040000000000012,-0.011962981573551171,-0.01343114150855952,0.0,0.00464432233807921,,0
2017-04-30,0.0017395000000000015,-0.011947305714982731,-0.013413541826289142,0.0,0.004638236585988866,,0
2017-05-31,0.000954749999999997,-0.011880911355548427,-0.013338999202324571,0.0,0.0046124606701147715,,0
2017-06-30,-0.0035367500000000004,-0.011403190623040923,-0.01280265007226599,0.0,0.004426997785656817,,0
2017-07-31,-0.00020649999999999683,-0.011322758679087408,-0.012712347097676732,0.0,0.004395772135788366,,0
2017-08-31,0.004589249999999999,-0.011154145669291774,-0.012523041013668692,0.0,0.004330312437211552,,0
2017-09-30,-0.00416275,-0.01121691051284461,-0.012593508688498564,0.0,0.004354679286158554,,0
2017-10-31,0.00012749999999999817,-0.011303680401026597,-0.01269092743312246,0.0,0.004388365481149207,,0
2017-11-30,-0.0007219999999999998,-0.011282960466302698,-0.012667664639176502,0.0,0.004380321495200545,,0
2017-12-31,-0.0006764999999999987,-0.011265483520537122,-0.012648042830827834,0.0,0.004373536516964023,,0
2018-01-31,-0.0061865,-0.011266083114218284,-0.01264871600979495,0.0,0.004373769293910979,,0
2018-02-28,-0.001556500000000001,-0.011188013509470728,-0.012561065293087337,0.0,0.004343460761959738,,0
2018-03-31,0.0030530000000000006,-0.011154343411300498,-0.012523263023615379,0.0,0.004330389205500682,,0
2018-04-30,-0.003448,-0.011192849009781458,-0.012566494231394965,0.0,0.004345338021568544,,0
2018-05-31,0.0036509999999999976,-0.011200681456175761,-0.012575287916751188,0.0,0.004348378769021611,,0
2018-06-30,2.3250000000000755e-05,-0.010893057931713024,-0.012229911217554755,0.0,0.004228951785238601,,0
2018-07-31,-0.002374249999999998,-0.010611775298306106,-0.011914108101921676,0.0,0.004119750980270905,,0
2018-08-31,0.002366749999999998,-0.01062272622334421,-0.011926402982000867,0.0,0.004124002397483613,,0
2018-09-30,-0.003961999999999998,-0.01052781234809114,-0.011819840777435729,0.0,0.004087154507321675,,0
2018-10-31,-0.0005945000000000023,-0.010585239148034687,-0.011884315295906174,0.0,0.004109448997047538,,0
2018-11-30,0.002672250000000001,-0.010571251030779877,-0.0118686104834284,0.0,0.004104018467456335,,0
2018-12-31,0.00518425,-0.010554301744622657,-0.01184958109184679,0.0,0.004097438339598535,,0
2019-01-31,0.0020107500000000013,-0.010501774806525727,-0.011790607772005607,0.0,0.004077046096205481,,0
2019-02-28,-0.0015897500000000005,-0.010242299661487722,-0.011499288474259258,0.0,0.003976311492138159,,0
2019-03-31,0.006855750000000001,-0.010263695334245163,-0.011523309936359588,0.0,0.003984617816135623,,0
2019-04-30,-0.002150500000000001,-0.010485554633531353,-0.0117723969741839,0.0,0.00407074902792847,,0
2019-05-31,0.007878500000000002,-0.010512039644409018,-0.011802132364710635,0.0,0.00408103115758713,,0
2019-06-30,0.003272999999999999,-0.010717967331207863,-0.01203333257888137,0.0,0.004160977327356657,,0
2019-07-31,0.005451192499999999,-0.01075668381810114,-0.012076800556406937,0.0,0.004176008015469388,,0
2019-08-31,0.010917455000000001,-0.010879311351273785,-0.012214477584559246,0.0,0.00422361502615278,,0
2019-09-30,-0.004167422500000001,-0.01125320094584965,-0.01263425287405973,0.0,0.00436876812075448,,0
2019-10-31,-0.0025602175,-0.011320288649581917,-0.012709573933176344,0.0,0.004394813209860282,,0
2019-11-30,-0.0018816249999999996,-0.01131877900503553,-0.01270787901712172,0.0,0.004394227128886551,,0
2019-12-31,-0.004623065000000001,-0.011301060302413754,-0.012687985782245618,0.0,0.004387348294719488,,0
2020-01-31,0.008589135000000001,-0.01137730414789255,-0.012773586672917097,0.0,0.0044169480222222965,,0
2020-02-29,0.007053987499999999,-0.011230814410849417,-0.012609118945897608,0.0,0.004360077119774955,,0
2020-03-31,0.004033005,-0.01130546636554999,-0.012692932580593052,0.0,0.0043890588363031885,,0
2020-04-30,0.0025388100000000003,-0.011276762537577078,-0.012660706068082669,0.0,0.004377915307524568,,0
2020-05-31,-0.0024564725000000005,-0.011199979291485326,-0.012574499578721778,0.0,0.004348106171497595,,0
2020-06-30,0.0005202149999999995,-0.011167739250613666,-0.012538302870691537,0.0,0.004335589798294123,,0
2020-07-31,0.002577267500000001,-0.010799015236152008,-0.012124327108429403,0.0,0.004192442108362324,,0
2020-08-31,-0.0049384375,-0.010747230549203944,-0.012066187132696795,0.0,0.00417233802503789,,0
2020-09-30,0.0016351099999999997,-0.010894935306584195,-0.012232018993731145,0.0,0.0042296806281276016,,0
2020-10-31,-0.0008409250000000008,-0.010784978675358773,-0.012108567907167718,0.0,0.004186992771803455,,0
2020-11-30,-0.00041796249999999927,-0.010796021784669122,-0.01212096628485725,0.0,0.004191279977207607,,0
2020-12-31,-0.0010590150000000004,-0.010799806196850963,-0.012125215139979906,0.0,0.0041927491786708515,,0
2021-01-31,-0.0028545949999999997,-0.010716071774292934,-0.012031204389265311,0.0,0.004160241425753116,,0
2021-02-28,-0.007344845000000001,-0.01031773991230323,-0.011583987148909437,0.0,0.0040055992445181664,,0
2021-03-31,-0.0035694424999999997,-0.010491003390186614,-0.011778514430875827,0.0,0.004072864368664657,,0
2021-04-30,0.0006428124999999989,-0.010551095169830547,-0.011845980989353461,0.0,0.004096193468757252,,0
2021-05-31,0.00033680750000000055,-0.010518005086594555,-0.011808829917295033,0.0,0.004083347088296248,,0
2021-06-30,0.0026058675,-0.010506261680469052,-0.011795645298686841,0.0,0.0040787880105229955,,0
2021-07-31,0.0052027125,-0.010133457576528252,-0.011377088716933765,0.0,0.003934056329962035,,0
2021-08-31,-0.001561239999999999,-0.010274752197769962,-0.011535723756253011,0.0,0.003988910361262571,,0
2021-09-30,-0.0043749075000000005,-0.010289113828306053,-0.011551847921523847,0.0,0.003994485897854342,,0
2021-10-31,-0.0002719325000000004,-0.010399016790256482,-0.011675238752236953,0.0,0.004037152918451944,,0
2021-11-30,0.0034052700000000015,-0.010142359510256972,-0.011387083142727631,0.0,0.00393751227858272,,0
2021-12-31,-0.0037439300000000016,-0.009820871942283859,-0.011026140931779482,0.0,0.0038127029336738096,,0
2022-01-31,-0.005123902499999999,-0.00990323881008167,-0.01111861629423052,0.0,0.003844679768351608,,0
2022-02-28,-0.0024015175000000003,-0.010011242441315708,-0.011239874698385364,0.0,0.0038866094222635475,,0
2022-03-31,-0.0109392925,-0.010022166929830371,-0.0112521398975121,0.0,0.003890850576170607,,1
2022-04-30,-0.012630087500000001,-0.010667456048923165,-0.011976622286721052,0.0,0.004141367610899473,,1
2022-05-31,-0.002797932499999998,-0.011455610440219768,-0.012861503124747363,0.0,0.004447348442086815,,0
2022-06-30,-0.0054703400000000015,-0.011475720182155874,-0.012884080839841534,0.0,0.004455155536255827,,0
2022-07-31,0.010877169999999999,-0.011545571704002111,-0.01296250490734819,0.0,0.004482273607220389,,0
2022-08-31,-0.014629620000000001,-0.012117947193183957,-0.013605125323000162,0.0,0.004704483785663985,,1
2022-09-30,-0.01395606,-0.012939710336506663,-0.014527739555633272,0.0,0.0050235123572352864,,1
2022-10-31,-0.004678642500000002,-0.01364792182099779,-0.015322866473425865,0.0,0.005298457394748205,,0
2022-11-30,0.009268610000000002,-0.013703125122149103,-0.015384844613653227,0.0,0.0053198886678047135,,0
2022-12-31,-0.011095935000000005,-0.014088396516078051,-0.015817398536707012,0.0,0.005469460455577348,,0
2023-01-31,0.007150450000000004,-0.014524028627794401,-0.01630649370935786,0.0,0.005638583506983025,,0
2023-02-28,-0.009805910000000001,-0.014628683600417651,-0.016423992489928162,0.0,0.005679213129636615,,0
2023-03-31,0.009497664999999999,-0.014953991441794628,-0.01678922381829852,0.0,0.005805505598213153,,0
2023-04-30,-0.00039581749999999905,-0.015282153776639783,-0.017157659958568876,0.0,0.005932906251040972,,0
2023-05-31,-0.0028895050000000005,-0.01524875474491436,-0.017120162022239625,0.0,0.005919939929212344,,0
2023-06-30,-0.0029798475000000005,-0.015207589606240668,-0.017073944881525454,0.0,0.0059039586145277975,,0
2023-07-31,-0.002820259999999999,-0.015231168690151856,-0.017100417714464824,0.0,0.005913112592191885,,0
2023-08-31,-0.0015740075000000016,-0.015239092930607077,-0.01710931445933127,0.0,0.0059161889763468065,,0
2023-09-30,-0.010218835000000006,-0.015209419131464359,-0.01707599893569429,0.0,0.0059046688810121374,,0
2023-10-31,-0.003954422499999994,-0.015502526019430736,-0.017405077440513998,0.0,0.00601846015109457,,0
2023-11-30,0.011761277499999999,-0.015538923592985846,-0.017445941915476302,0.0,0.006032590580275169,,0
2023-12-31,0.011513607500000002,-0.016054340599105273,-0.018024613603846475,0.0,0.00623268808107202,,0
2024-01-31,-0.0027371275000000004,-0.016446615980478824,-0.01846503108047294,0.0,0.00638497898825018,,0
2024-02-29,-0.006391702500000002,-0.016439049943915787,-0.01845653650016181,0.0,0.006382041667616156,,0
2024-03-31,0.0016828225000000028,-0.01654796743475415,-0.01857882091757173,0.0,0.006424326104200638,,0
2024-04-30,-0.008971674999999998,-0.01637051290158899,-0.01837958823200561,0.0,0.0063554339097836145,,0
2024-05-31,0.0010491849999999933,-0.016587856053431615,-0.018623604877050733,0.0,0.006439811842569445,,0
2024-06-30,0.003725642500000001,-0.01633431216683218,-0.018338944752932837,0.0,0.0063413798982437436,,0
2024-07-31,0.0067234675000000035,-0.016349251141913282,-0.018355717117503785,0.0,0.006347179574123088,,0
2024-08-31,0.0019931975000000027,-0.01641052531085093,-0.01842451117429983,0.0,0.006370967706688094,,0
2024-09-30,0.0033963074999999957,-0.015941187548152175,-0.017897573816137,0.0,0.006188759296351232,,0
2024-10-31,-0.007843722499999997,-0.01597576836133145,-0.017936398568347497,0.0,0.006202184414673951,,0
2024-11-30,0.004626857499999998,-0.016124964702490533,-0.018103905068156654,0.0,0.0062601060871052445,,0
2024-12-31,-0.007630837499999996,-0.016235039175561176,-0.01822748845873552,0.0,0.006302839692518843,,0
2025-01-31,-0.0014820575000000045,-0.01633772403485015,-0.01834277534331502,0.0,0.006342704468941526,,0
2025-02-28,0.004077125000000001,-0.016009761072951805,-0.01797456304408673,0.0,0.0062153812175729335,,0
2025-03-31,-0.0040955925,-0.01586955803671308,-0.01781715355481565,0.0,0.006160950966295973,,0
